Timestep,Timestep,Pressure,Potential_Temperature,Temperature,Rainfall,Mixing_Depth,Relative_Humidity,Specific_Humidity,Mixing_Ratio,Terrain_Altitude,Solar_Radiation,geometry,DateTime,Temperature_C
-0.6,-0.6,992.1,269.9,269.3,0.1,509.7,73.5,2.1,2.1,156.2,12.2,POINT Z (-96.752 32.852 138.2),2023-01-31 15:27:00,-3.849999999999966
-0.6,-0.6,992.1,269.9,269.3,0.1,509.6,73.5,2.1,2.1,156.1,12.0,POINT Z (-96.752 32.856 138.4),2023-01-31 15:26:00,-3.849999999999966
-0.6,-0.6,992.0,269.9,269.3,0.1,509.6,73.5,2.1,2.1,156.0,11.7,POINT Z (-96.752 32.86 138.7),2023-01-31 15:25:00,-3.849999999999966
-0.6,-0.6,992.0,269.9,269.3,0.1,509.5,73.4,2.1,2.1,155.8,11.5,POINT Z (-96.752 32.864 138.9),2023-01-31 15:24:00,-3.849999999999966
-0.6,-0.6,992.0,269.9,269.3,0.1,509.4,73.4,2.1,2.1,155.7,11.3,POINT Z (-96.752 32.868 139.1),2023-01-31 15:23:00,-3.849999999999966
-0.6,-0.6,992.0,269.9,269.3,0.1,509.4,73.4,2.1,2.1,155.6,11.0,POINT Z (-96.752 32.872 139.4),2023-01-31 15:22:00,-3.849999999999966
-0.6,-0.6,992.0,269.9,269.3,0.1,509.3,73.4,2.1,2.1,155.4,10.8,POINT Z (-96.752 32.876 139.6),2023-01-31 15:21:00,-3.849999999999966
-0.7,-0.7,992.0,269.9,269.3,0.1,509.2,73.3,2.1,2.1,155.3,10.6,POINT Z (-96.752 32.88 139.8),2023-01-31 15:20:00,-3.849999999999966
-0.7,-0.7,991.9,269.9,269.3,0.1,509.2,73.3,2.1,2.1,155.2,10.3,POINT Z (-96.752 32.884 140),2023-01-31 15:19:00,-3.849999999999966
-0.7,-0.7,991.9,269.9,269.3,0.1,509.1,73.3,2.1,2.1,155.0,10.1,POINT Z (-96.752 32.888 140.3),2023-01-31 15:18:00,-3.849999999999966
-0.7,-0.7,991.9,269.9,269.2,0.1,509.0,73.3,2.1,2.1,154.9,9.8,POINT Z (-96.752 32.892 140.5),2023-01-31 15:17:00,-3.9499999999999886
-0.7,-0.7,991.9,269.9,269.2,0.1,508.9,73.2,2.1,2.1,154.8,9.6,POINT Z (-96.752 32.896 140.7),2023-01-31 15:16:00,-3.9499999999999886
-0.8,-0.8,991.9,269.9,269.2,0.1,508.8,73.2,2.1,2.1,154.6,9.3,POINT Z (-96.752 32.9 140.9),2023-01-31 15:15:00,-3.9499999999999886
-0.8,-0.8,991.8,269.9,269.2,0.2,508.7,73.2,2.1,2.1,154.5,9.1,POINT Z (-96.752 32.904 141.1),2023-01-31 15:14:00,-3.9499999999999886
-0.8,-0.8,991.8,269.9,269.2,0.2,508.6,73.2,2.1,2.1,154.4,8.8,POINT Z (-96.752 32.908 141.3),2023-01-31 15:13:00,-3.9499999999999886
-0.8,-0.8,991.8,269.8,269.2,0.2,508.5,73.1,2.1,2.1,154.3,8.6,POINT Z (-96.751 32.912 141.5),2023-01-31 15:12:00,-3.9499999999999886
-0.8,-0.8,991.8,269.8,269.2,0.2,508.4,73.1,2.1,2.1,154.1,8.3,POINT Z (-96.751 32.916 141.8),2023-01-31 15:11:00,-3.9499999999999886
-0.8,-0.8,991.8,269.8,269.2,0.2,508.2,73.1,2.1,2.1,154.0,8.1,POINT Z (-96.751 32.92 142),2023-01-31 15:10:00,-3.9499999999999886
-0.9,-0.9,991.8,269.8,269.2,0.2,508.1,73.1,2.1,2.1,153.9,7.8,POINT Z (-96.751 32.924 142.2),2023-01-31 15:09:00,-3.9499999999999886
-0.9,-0.9,991.7,269.8,269.2,0.2,508.0,73.1,2.1,2.1,153.7,7.6,POINT Z (-96.751 32.928 142.4),2023-01-31 15:08:00,-3.9499999999999886
-0.9,-0.9,991.7,269.8,269.2,0.2,507.9,73.0,2.1,2.1,153.6,7.3,POINT Z (-96.751 32.932 142.6),2023-01-31 15:07:00,-3.9499999999999886
-0.9,-0.9,991.7,269.8,269.2,0.2,507.7,73.0,2.1,2.1,153.5,7.1,POINT Z (-96.751 32.936 142.8),2023-01-31 15:06:00,-3.9499999999999886
-0.9,-0.9,991.7,269.8,269.2,0.2,507.6,73.0,2.1,2.1,153.3,6.8,POINT Z (-96.75 32.94 143),2023-01-31 15:05:00,-3.9499999999999886
-0.9,-0.9,991.7,269.8,269.2,0.2,507.4,73.0,2.1,2.1,153.2,6.5,POINT Z (-96.75 32.944 143.2),2023-01-31 15:04:00,-3.9499999999999886
-0.9,-0.9,991.6,269.8,269.2,0.2,507.3,72.9,2.1,2.1,153.1,6.3,POINT Z (-96.75 32.948 143.4),2023-01-31 15:03:00,-3.9499999999999886
-1.0,-1.0,991.6,269.8,269.1,0.2,507.1,72.9,2.1,2.1,153.0,6.0,POINT Z (-96.75 32.952 143.6),2023-01-31 15:02:00,-4.0499999999999545
-1.0,-1.0,991.6,269.8,269.1,0.2,507.0,72.9,2.1,2.1,152.8,5.7,POINT Z (-96.75 32.956 143.8),2023-01-31 15:01:00,-4.0499999999999545
-1.0,-1.0,991.6,269.8,269.1,0.2,506.8,72.9,2.1,2.1,152.7,5.5,POINT Z (-96.749 32.96 144),2023-01-31 15:00:00,-4.0499999999999545
-1.0,-1.0,991.6,269.8,269.1,0.0,507.1,72.8,2.1,2.1,152.6,5.4,POINT Z (-96.749 32.964 144.2),2023-01-31 14:59:00,-4.0499999999999545
-1.0,-1.0,991.6,269.8,269.1,0.0,507.4,72.7,2.1,2.1,152.5,5.4,POINT Z (-96.749 32.968 144.4),2023-01-31 14:58:00,-4.0499999999999545
-1.0,-1.0,991.5,269.8,269.1,0.0,507.7,72.7,2.1,2.1,152.3,5.3,POINT Z (-96.749 32.972 144.6),2023-01-31 14:57:00,-4.0499999999999545
-1.1,-1.1,991.5,269.8,269.1,0.0,508.0,72.6,2.1,2.1,152.2,5.3,POINT Z (-96.748 32.976 144.8),2023-01-31 14:56:00,-4.0499999999999545
-1.1,-1.1,991.5,269.8,269.1,0.0,508.3,72.5,2.1,2.1,152.1,5.3,POINT Z (-96.748 32.98 145),2023-01-31 14:55:00,-4.0499999999999545
-1.1,-1.1,991.5,269.8,269.1,0.0,508.6,72.5,2.1,2.1,151.9,5.2,POINT Z (-96.748 32.984 145.2),2023-01-31 14:54:00,-4.0499999999999545
-1.1,-1.1,991.5,269.8,269.1,0.0,508.9,72.4,2.1,2.1,151.8,5.2,POINT Z (-96.748 32.988 145.4),2023-01-31 14:53:00,-4.0499999999999545
-1.1,-1.1,991.4,269.8,269.1,0.0,509.2,72.3,2.1,2.1,151.7,5.1,POINT Z (-96.747 32.991 145.6),2023-01-31 14:52:00,-4.0499999999999545
-1.1,-1.1,991.4,269.8,269.1,0.0,509.5,72.2,2.1,2.1,151.6,5.1,POINT Z (-96.747 32.995 145.8),2023-01-31 14:51:00,-4.0499999999999545
-1.2,-1.2,991.4,269.8,269.1,0.0,509.8,72.2,2.1,2.1,151.4,5.1,POINT Z (-96.747 32.999 146),2023-01-31 14:50:00,-4.0499999999999545
-1.2,-1.2,991.3,269.8,269.1,0.0,510.1,72.1,2.1,2.1,151.6,5.0,POINT Z (-96.747 33.003 146.2),2023-01-31 14:49:00,-4.0499999999999545
-1.2,-1.2,991.3,269.8,269.1,0.0,510.5,72.1,2.1,2.1,151.8,5.0,POINT Z (-96.746 33.007 146.4),2023-01-31 14:48:00,-4.0499999999999545
-1.2,-1.2,991.2,269.8,269.1,0.0,510.9,72.0,2.1,2.1,152.0,4.9,POINT Z (-96.746 33.011 146.6),2023-01-31 14:47:00,-4.0499999999999545
-1.2,-1.2,991.2,269.8,269.1,0.0,511.2,72.0,2.1,2.1,152.1,4.9,POINT Z (-96.746 33.015 146.8),2023-01-31 14:46:00,-4.0499999999999545
-1.2,-1.2,991.1,269.8,269.1,0.0,511.6,72.0,2.1,2.1,152.3,4.8,POINT Z (-96.746 33.019 147),2023-01-31 14:45:00,-4.0499999999999545
-1.3,-1.3,991.0,269.8,269.1,0.0,512.0,71.9,2.1,2.1,152.5,4.8,POINT Z (-96.745 33.023 147.2),2023-01-31 14:44:00,-4.0499999999999545
-1.3,-1.3,991.0,269.8,269.1,0.0,512.3,71.9,2.1,2.1,152.7,4.8,POINT Z (-96.745 33.027 147.4),2023-01-31 14:43:00,-4.0499999999999545
-1.3,-1.3,990.9,269.8,269.1,0.0,512.7,71.9,2.1,2.1,152.9,4.7,POINT Z (-96.745 33.031 147.6),2023-01-31 14:42:00,-4.0499999999999545
-1.3,-1.3,990.9,269.8,269.1,0.0,513.0,71.8,2.0,2.1,153.1,4.7,POINT Z (-96.744 33.035 147.8),2023-01-31 14:41:00,-4.0499999999999545
-1.3,-1.3,990.8,269.8,269.1,0.0,513.4,71.8,2.0,2.1,153.3,4.6,POINT Z (-96.744 33.039 148),2023-01-31 14:40:00,-4.0499999999999545
-1.4,-1.4,990.8,269.8,269.1,0.0,513.7,71.7,2.0,2.1,153.5,4.6,POINT Z (-96.744 33.043 148.2),2023-01-31 14:39:00,-4.0499999999999545
-1.4,-1.4,990.7,269.8,269.1,0.0,514.1,71.7,2.0,2.1,153.6,4.5,POINT Z (-96.744 33.047 148.4),2023-01-31 14:38:00,-4.0499999999999545
-1.4,-1.4,990.6,269.8,269.1,0.0,514.4,71.7,2.0,2.1,153.8,4.5,POINT Z (-96.743 33.051 148.6),2023-01-31 14:37:00,-4.0499999999999545
-1.4,-1.4,990.6,269.8,269.1,0.0,514.8,71.6,2.0,2.0,154.0,4.5,POINT Z (-96.743 33.055 148.8),2023-01-31 14:36:00,-4.0499999999999545
-1.4,-1.4,990.5,269.8,269.1,0.0,515.1,71.6,2.0,2.0,154.2,4.4,POINT Z (-96.743 33.059 149),2023-01-31 14:35:00,-4.0499999999999545
-1.4,-1.4,990.5,269.8,269.1,0.0,515.4,71.6,2.0,2.0,154.4,4.4,POINT Z (-96.742 33.063 149.2),2023-01-31 14:34:00,-4.0499999999999545
-1.5,-1.5,990.4,269.8,269.1,0.0,515.8,71.5,2.0,2.0,154.6,4.3,POINT Z (-96.742 33.067 149.4),2023-01-31 14:33:00,-4.0499999999999545
-1.5,-1.5,990.3,269.8,269.1,0.0,516.1,71.5,2.0,2.0,154.8,4.3,POINT Z (-96.742 33.071 149.6),2023-01-31 14:32:00,-4.0499999999999545
-1.5,-1.5,990.3,269.8,269.1,0.0,516.4,71.4,2.0,2.0,155.0,4.2,POINT Z (-96.741 33.075 149.9),2023-01-31 14:31:00,-4.0499999999999545
-1.5,-1.5,990.2,269.8,269.1,0.0,516.7,71.4,2.0,2.0,155.1,4.2,POINT Z (-96.741 33.078 150.1),2023-01-31 14:30:00,-4.0499999999999545
-1.5,-1.5,990.2,269.8,269.1,0.0,517.1,71.4,2.0,2.0,155.3,4.2,POINT Z (-96.741 33.082 150.3),2023-01-31 14:29:00,-4.0499999999999545
-1.5,-1.5,990.1,269.8,269.1,0.0,517.4,71.3,2.0,2.0,155.5,4.1,POINT Z (-96.74 33.086 150.5),2023-01-31 14:28:00,-4.0499999999999545
-1.5,-1.5,990.0,269.8,269.1,0.0,517.7,71.3,2.0,2.0,155.7,4.1,POINT Z (-96.74 33.09 150.7),2023-01-31 14:27:00,-4.0499999999999545
-1.6,-1.6,990.0,269.8,269.0,0.0,518.0,71.2,2.0,2.0,155.9,4.0,POINT Z (-96.74 33.094 150.9),2023-01-31 14:26:00,-4.149999999999977
-1.6,-1.6,989.9,269.8,269.0,0.0,518.3,71.2,2.0,2.0,156.1,4.0,POINT Z (-96.739 33.098 151.1),2023-01-31 14:25:00,-4.149999999999977
-1.6,-1.6,989.9,269.8,269.0,0.0,518.6,71.2,2.0,2.0,156.3,4.0,POINT Z (-96.739 33.102 151.3),2023-01-31 14:24:00,-4.149999999999977
-1.6,-1.6,989.8,269.8,269.0,0.0,518.9,71.1,2.0,2.0,156.4,3.9,POINT Z (-96.739 33.106 151.5),2023-01-31 14:23:00,-4.149999999999977
-1.6,-1.6,989.8,269.8,269.0,0.0,519.2,71.1,2.0,2.0,156.6,3.9,POINT Z (-96.738 33.11 151.7),2023-01-31 14:22:00,-4.149999999999977
-1.6,-1.6,989.7,269.8,269.0,0.0,519.5,71.1,2.0,2.0,156.8,3.8,POINT Z (-96.738 33.114 151.9),2023-01-31 14:21:00,-4.149999999999977
-1.7,-1.7,989.6,269.8,269.0,0.0,519.8,71.0,2.0,2.0,157.0,3.8,POINT Z (-96.738 33.118 152.2),2023-01-31 14:20:00,-4.149999999999977
-1.7,-1.7,989.6,269.8,269.0,0.0,520.1,71.0,2.0,2.0,157.2,3.8,POINT Z (-96.737 33.122 152.4),2023-01-31 14:19:00,-4.149999999999977
-1.7,-1.7,989.5,269.8,269.0,0.0,520.4,70.9,2.0,2.0,157.4,3.7,POINT Z (-96.737 33.126 152.6),2023-01-31 14:18:00,-4.149999999999977
-1.7,-1.7,989.5,269.8,269.0,0.0,520.6,70.9,2.0,2.0,157.5,3.7,POINT Z (-96.737 33.13 152.8),2023-01-31 14:17:00,-4.149999999999977
-1.7,-1.7,989.4,269.8,269.0,0.0,520.9,70.9,2.0,2.0,157.7,3.7,POINT Z (-96.736 33.134 153),2023-01-31 14:16:00,-4.149999999999977
-1.8,-1.8,989.3,269.8,269.0,0.0,521.2,70.8,2.0,2.0,157.9,3.6,POINT Z (-96.736 33.138 153.2),2023-01-31 14:15:00,-4.149999999999977
-1.8,-1.8,989.3,269.8,269.0,0.0,521.5,70.8,2.0,2.0,158.1,3.6,POINT Z (-96.735 33.142 153.4),2023-01-31 14:14:00,-4.149999999999977
-1.8,-1.8,989.2,269.8,269.0,0.0,521.8,70.7,2.0,2.0,158.3,3.5,POINT Z (-96.735 33.146 153.7),2023-01-31 14:13:00,-4.149999999999977
-1.8,-1.8,989.2,269.8,269.0,0.0,522.0,70.7,2.0,2.0,158.5,3.5,POINT Z (-96.735 33.15 153.9),2023-01-31 14:12:00,-4.149999999999977
-1.8,-1.8,989.1,269.8,269.0,0.0,522.3,70.7,2.0,2.0,158.6,3.5,POINT Z (-96.734 33.154 154.1),2023-01-31 14:11:00,-4.149999999999977
-1.8,-1.8,989.1,269.8,269.0,0.0,522.6,70.6,2.0,2.0,158.8,3.4,POINT Z (-96.734 33.158 154.3),2023-01-31 14:10:00,-4.149999999999977
-1.9,-1.9,989.0,269.8,269.0,0.0,522.8,70.6,2.0,2.0,159.0,3.4,POINT Z (-96.734 33.162 154.5),2023-01-31 14:09:00,-4.149999999999977
-1.9,-1.9,988.9,269.9,269.0,0.0,523.1,70.6,2.0,2.0,159.2,3.3,POINT Z (-96.733 33.166 154.7),2023-01-31 14:08:00,-4.149999999999977
-1.9,-1.9,988.9,269.9,269.0,0.0,523.3,70.5,2.0,2.0,159.4,3.3,POINT Z (-96.733 33.17 154.9),2023-01-31 14:07:00,-4.149999999999977
-1.9,-1.9,988.8,269.9,269.0,0.0,523.6,70.5,2.0,2.0,159.6,3.3,POINT Z (-96.732 33.174 155.2),2023-01-31 14:06:00,-4.149999999999977
-1.9,-1.9,988.8,269.9,269.0,0.0,523.8,70.4,2.0,2.0,159.7,3.2,POINT Z (-96.732 33.178 155.4),2023-01-31 14:05:00,-4.149999999999977
-1.9,-1.9,988.7,269.9,269.0,0.0,524.1,70.4,2.0,2.0,159.9,3.2,POINT Z (-96.732 33.181 155.6),2023-01-31 14:04:00,-4.149999999999977
-2.0,-2.0,988.6,269.9,269.0,0.0,524.3,70.4,2.0,2.0,160.1,3.2,POINT Z (-96.731 33.185 155.8),2023-01-31 14:03:00,-4.149999999999977
-2.0,-2.0,988.6,269.9,269.0,0.0,524.5,70.3,2.0,2.0,160.3,3.1,POINT Z (-96.731 33.189 156),2023-01-31 14:02:00,-4.149999999999977
-2.0,-2.0,988.5,269.9,269.0,0.0,524.8,70.3,2.0,2.0,160.5,3.1,POINT Z (-96.73 33.193 156.3),2023-01-31 14:01:00,-4.149999999999977
-2.0,-2.0,988.5,269.9,269.0,0.0,525.0,70.3,2.0,2.0,160.6,3.1,POINT Z (-96.73 33.197 156.5),2023-01-31 14:00:00,-4.149999999999977
-2.0,-2.0,988.4,269.9,269.0,0.0,525.2,70.2,2.0,2.0,160.8,3.0,POINT Z (-96.729 33.201 156.7),2023-01-31 13:59:00,-4.149999999999977
-2.0,-2.0,988.4,269.9,269.0,0.0,525.5,70.2,2.0,2.0,161.0,3.0,POINT Z (-96.729 33.205 156.9),2023-01-31 13:58:00,-4.149999999999977
-2.0,-2.0,988.3,269.9,269.0,0.0,525.7,70.1,2.0,2.0,161.2,3.0,POINT Z (-96.729 33.209 157.1),2023-01-31 13:57:00,-4.149999999999977
-2.1,-2.1,988.2,269.9,269.0,0.0,525.9,70.1,2.0,2.0,161.4,2.9,POINT Z (-96.728 33.213 157.4),2023-01-31 13:56:00,-4.149999999999977
-2.1,-2.1,988.2,269.9,269.0,0.0,526.1,70.1,2.0,2.0,161.5,2.9,POINT Z (-96.728 33.217 157.6),2023-01-31 13:55:00,-4.149999999999977
-2.1,-2.1,988.1,269.9,268.9,0.0,526.4,70.0,2.0,2.0,161.7,2.8,POINT Z (-96.727 33.221 157.8),2023-01-31 13:54:00,-4.25
-2.1,-2.1,988.1,269.9,268.9,0.0,526.6,70.0,2.0,2.0,161.9,2.8,POINT Z (-96.727 33.225 158),2023-01-31 13:53:00,-4.25
-2.1,-2.1,988.0,269.9,268.9,0.0,526.8,69.9,2.0,2.0,162.1,2.8,POINT Z (-96.726 33.229 158.2),2023-01-31 13:52:00,-4.25
-2.2,-2.2,987.9,269.9,268.9,0.0,527.0,69.9,2.0,2.0,162.2,2.7,POINT Z (-96.726 33.233 158.5),2023-01-31 13:51:00,-4.25
-2.2,-2.2,987.9,269.9,268.9,0.0,527.2,69.9,2.0,2.0,162.4,2.7,POINT Z (-96.725 33.237 158.7),2023-01-31 13:50:00,-4.25
-2.2,-2.2,987.8,269.9,268.9,0.0,527.4,69.8,2.0,2.0,162.6,2.7,POINT Z (-96.725 33.241 158.9),2023-01-31 13:49:00,-4.25
-2.2,-2.2,987.8,269.9,268.9,0.0,527.6,69.8,2.0,2.0,162.8,2.6,POINT Z (-96.724 33.245 159.1),2023-01-31 13:48:00,-4.25
-2.2,-2.2,987.7,269.9,268.9,0.0,527.8,69.8,2.0,2.0,163.0,2.6,POINT Z (-96.724 33.249 159.4),2023-01-31 13:47:00,-4.25
-2.2,-2.2,987.7,269.9,268.9,0.0,528.0,69.7,2.0,2.0,163.1,2.6,POINT Z (-96.724 33.253 159.6),2023-01-31 13:46:00,-4.25
-2.2,-2.2,987.6,269.9,268.9,0.0,528.2,69.7,2.0,2.0,163.3,2.5,POINT Z (-96.723 33.257 159.8),2023-01-31 13:45:00,-4.25
-2.3,-2.3,987.5,269.9,268.9,0.0,528.4,69.6,2.0,2.0,163.5,2.5,POINT Z (-96.723 33.261 160),2023-01-31 13:44:00,-4.25
-2.3,-2.3,987.5,269.9,268.9,0.0,528.5,69.6,2.0,2.0,163.7,2.5,POINT Z (-96.722 33.265 160.3),2023-01-31 13:43:00,-4.25
-2.3,-2.3,987.4,269.9,268.9,0.0,528.7,69.6,2.0,2.0,163.8,2.5,POINT Z (-96.722 33.269 160.5),2023-01-31 13:42:00,-4.25
-2.3,-2.3,987.4,269.9,268.9,0.0,528.9,69.5,2.0,2.0,164.0,2.4,POINT Z (-96.721 33.273 160.7),2023-01-31 13:41:00,-4.25
-2.3,-2.3,987.3,269.9,268.9,0.0,529.1,69.5,2.0,2.0,164.2,2.4,POINT Z (-96.721 33.277 160.9),2023-01-31 13:40:00,-4.25
-2.3,-2.3,987.3,269.9,268.9,0.0,529.2,69.4,2.0,2.0,164.4,2.4,POINT Z (-96.72 33.281 161.2),2023-01-31 13:39:00,-4.25
-2.4,-2.4,987.2,269.9,268.9,0.0,529.4,69.4,2.0,2.0,164.5,2.3,POINT Z (-96.72 33.285 161.4),2023-01-31 13:38:00,-4.25
-2.4,-2.4,987.1,269.9,268.9,0.0,529.6,69.4,2.0,2.0,164.7,2.3,POINT Z (-96.719 33.289 161.6),2023-01-31 13:37:00,-4.25
-2.4,-2.4,987.1,269.9,268.9,0.0,529.7,69.3,2.0,2.0,164.9,2.3,POINT Z (-96.719 33.293 161.8),2023-01-31 13:36:00,-4.25
-2.4,-2.4,987.0,269.9,268.9,0.0,529.9,69.3,2.0,2.0,165.0,2.2,POINT Z (-96.718 33.297 162.1),2023-01-31 13:35:00,-4.25
-2.4,-2.4,987.0,269.9,268.9,0.0,530.1,69.3,2.0,2.0,165.2,2.2,POINT Z (-96.717 33.3 162.3),2023-01-31 13:34:00,-4.25
-2.5,-2.5,986.9,269.9,268.9,0.0,530.2,69.2,2.0,2.0,165.4,2.2,POINT Z (-96.717 33.304 162.5),2023-01-31 13:33:00,-4.25
-2.5,-2.5,986.8,269.9,268.9,0.0,530.4,69.2,2.0,2.0,165.6,2.1,POINT Z (-96.716 33.308 162.8),2023-01-31 13:32:00,-4.25
-2.5,-2.5,986.8,269.9,268.9,0.0,530.5,69.1,1.9,2.0,165.7,2.1,POINT Z (-96.716 33.312 163),2023-01-31 13:31:00,-4.25
-2.5,-2.5,986.7,269.9,268.9,0.0,530.7,69.1,1.9,2.0,165.9,2.1,POINT Z (-96.715 33.316 163.2),2023-01-31 13:30:00,-4.25
-2.5,-2.5,986.7,269.9,268.9,0.0,530.8,69.1,1.9,2.0,166.1,2.0,POINT Z (-96.715 33.32 163.4),2023-01-31 13:29:00,-4.25
