Timestep,Timestep,Pressure,Potential_Temperature,Temperature,Rainfall,Mixing_Depth,Relative_Humidity,Specific_Humidity,Mixing_Ratio,Terrain_Altitude,Solar_Radiation,geometry,DateTime,Temperature_C
0.0,0.0,989.3,292.0,291.1,0.0,706.4,90.7,11.7,11.9,160.4,0.0,POINT Z (-96.748 32.716 6),2023-01-02 12:00:00,17.950000000000045
-0.0,-0.0,989.3,292.0,291.1,0.0,706.7,90.6,11.7,11.9,160.5,0.0,POINT Z (-96.747 32.713 6),2023-01-02 11:59:00,17.950000000000045
-0.0,-0.0,989.3,292.0,291.1,0.0,706.3,90.6,11.7,11.9,160.6,0.0,POINT Z (-96.747 32.71 6),2023-01-02 11:58:00,17.950000000000045
-0.1,-0.1,989.3,292.0,291.1,0.0,706.0,90.6,11.7,11.9,160.7,0.0,POINT Z (-96.746 32.706 5.9),2023-01-02 11:57:00,17.950000000000045
-0.1,-0.1,989.3,292.0,291.1,0.0,705.6,90.7,11.7,11.9,160.8,0.0,POINT Z (-96.746 32.703 5.9),2023-01-02 11:56:00,17.950000000000045
-0.1,-0.1,989.3,292.0,291.1,0.0,705.3,90.7,11.7,11.9,160.8,0.0,POINT Z (-96.745 32.7 5.9),2023-01-02 11:55:00,17.950000000000045
-0.1,-0.1,989.3,292.0,291.1,0.0,705.0,90.7,11.7,11.9,160.9,0.0,POINT Z (-96.745 32.697 5.8),2023-01-02 11:54:00,17.950000000000045
-0.1,-0.1,989.3,292.0,291.1,0.0,704.6,90.7,11.7,11.9,161.0,0.0,POINT Z (-96.744 32.694 5.8),2023-01-02 11:53:00,17.950000000000045
-0.1,-0.1,989.3,292.0,291.1,0.0,704.3,90.7,11.7,11.9,161.1,0.0,POINT Z (-96.744 32.691 5.8),2023-01-02 11:52:00,17.950000000000045
-0.2,-0.2,989.3,292.0,291.1,0.0,704.0,90.7,11.7,11.9,161.1,0.0,POINT Z (-96.743 32.688 5.8),2023-01-02 11:51:00,17.950000000000045
-0.2,-0.2,989.3,292.0,291.1,0.0,703.7,90.7,11.7,11.9,161.2,0.0,POINT Z (-96.743 32.685 5.7),2023-01-02 11:50:00,17.950000000000045
-0.2,-0.2,989.3,292.0,291.1,0.0,703.5,90.7,11.7,11.9,161.3,0.0,POINT Z (-96.742 32.682 5.7),2023-01-02 11:49:00,17.950000000000045
-0.2,-0.2,989.3,292.0,291.1,0.0,703.2,90.7,11.7,11.9,161.4,0.0,POINT Z (-96.742 32.679 5.7),2023-01-02 11:48:00,17.950000000000045
-0.2,-0.2,989.3,292.0,291.1,0.0,702.9,90.7,11.7,11.9,161.4,0.0,POINT Z (-96.741 32.676 5.7),2023-01-02 11:47:00,17.950000000000045
-0.2,-0.2,989.3,292.0,291.1,0.0,702.6,90.7,11.7,11.9,161.5,0.0,POINT Z (-96.741 32.673 5.6),2023-01-02 11:46:00,17.950000000000045
-0.2,-0.2,989.3,292.0,291.1,0.0,702.4,90.7,11.7,11.9,161.6,0.0,POINT Z (-96.74 32.669 5.6),2023-01-02 11:45:00,17.950000000000045
-0.3,-0.3,989.3,292.0,291.1,0.0,702.1,90.7,11.7,11.9,161.7,0.0,POINT Z (-96.74 32.666 5.6),2023-01-02 11:44:00,17.950000000000045
-0.3,-0.3,989.3,292.0,291.1,0.0,701.9,90.7,11.7,11.9,161.7,0.0,POINT Z (-96.739 32.663 5.6),2023-01-02 11:43:00,17.950000000000045
-0.3,-0.3,989.4,292.0,291.1,0.0,701.7,90.7,11.7,11.9,161.8,0.0,POINT Z (-96.739 32.66 5.5),2023-01-02 11:42:00,17.950000000000045
-0.3,-0.3,989.4,292.0,291.1,0.0,701.4,90.7,11.7,11.9,161.9,0.0,POINT Z (-96.738 32.657 5.5),2023-01-02 11:41:00,17.950000000000045
