Timestep,Timestep,Pressure,Potential_Temperature,Temperature,Rainfall,Mixing_Depth,Relative_Humidity,Specific_Humidity,Mixing_Ratio,Terrain_Altitude,Solar_Radiation,geometry,DateTime,Temperature_C
0.0,0.0,982.4,296.2,294.7,0.2,732.8,72.3,11.7,12.0,160.4,235.5,POINT Z (-96.748 32.716 6),2023-01-02 23:00:00,21.55000000000001
-0.0,-0.0,982.4,296.2,294.7,0.2,732.5,72.3,11.7,12.0,160.6,235.5,POINT Z (-96.75 32.712 6),2023-01-02 22:59:00,21.55000000000001
-0.0,-0.0,982.4,296.2,294.7,0.2,737.0,72.3,11.7,12.0,160.8,236.2,POINT Z (-96.751 32.708 6),2023-01-02 22:58:00,21.55000000000001
-0.1,-0.1,982.3,296.3,294.8,0.2,741.4,72.3,11.8,12.0,161.0,236.8,POINT Z (-96.753 32.704 5.9),2023-01-02 22:57:00,21.650000000000034
-0.1,-0.1,982.3,296.3,294.8,0.2,745.8,72.3,11.8,12.0,161.2,237.4,POINT Z (-96.755 32.7 5.9),2023-01-02 22:56:00,21.650000000000034
-0.1,-0.1,982.3,296.3,294.8,0.2,750.2,72.3,11.8,12.0,161.4,238.0,POINT Z (-96.757 32.696 5.9),2023-01-02 22:55:00,21.650000000000034
-0.1,-0.1,982.3,296.3,294.8,0.2,754.6,72.3,11.8,12.0,161.6,238.7,POINT Z (-96.758 32.692 5.8),2023-01-02 22:54:00,21.650000000000034
-0.1,-0.1,982.3,296.4,294.8,0.2,759.1,72.3,11.8,12.1,161.8,239.3,POINT Z (-96.76 32.688 5.8),2023-01-02 22:53:00,21.650000000000034
-0.1,-0.1,982.3,296.4,294.9,0.2,763.5,72.3,11.8,12.1,162.0,239.9,POINT Z (-96.762 32.684 5.8),2023-01-02 22:52:00,21.75
-0.2,-0.2,982.3,296.4,294.9,0.2,767.9,72.3,11.9,12.1,162.2,240.5,POINT Z (-96.764 32.68 5.8),2023-01-02 22:51:00,21.75
-0.2,-0.2,982.3,296.4,294.9,0.3,772.4,72.3,11.9,12.1,162.4,241.1,POINT Z (-96.765 32.676 5.7),2023-01-02 22:50:00,21.75
-0.2,-0.2,982.3,296.4,294.9,0.3,776.8,72.3,11.9,12.1,162.6,241.7,POINT Z (-96.767 32.672 5.7),2023-01-02 22:49:00,21.75
-0.2,-0.2,982.3,296.5,295.0,0.3,781.3,72.3,11.9,12.1,162.8,242.3,POINT Z (-96.769 32.668 5.7),2023-01-02 22:48:00,21.850000000000023
