Timestep,Timestep,Pressure,Potential_Temperature,Temperature,Rainfall,Mixing_Depth,Relative_Humidity,Specific_Humidity,Mixing_Ratio,Terrain_Altitude,Solar_Radiation,geometry,DateTime,Temperature_C
0.0,0.0,989.8,291.1,290.3,0.0,431.8,91.0,11.1,11.3,160.4,0.0,POINT Z (-96.748 32.716 0),2023-01-02 05:00:00,17.150000000000034
-0.0,-0.0,989.8,291.1,290.3,0.0,431.8,91.0,11.1,11.3,160.5,0.0,POINT Z (-96.748 32.713 0),2023-01-02 04:59:00,17.150000000000034
-0.0,-0.0,989.8,291.1,290.3,0.0,431.6,91.0,11.1,11.3,160.6,0.0,POINT Z (-96.748 32.71 0),2023-01-02 04:58:00,17.150000000000034
-0.1,-0.1,989.8,291.1,290.3,0.0,431.4,91.0,11.1,11.3,160.7,0.0,POINT Z (-96.747 32.707 0),2023-01-02 04:57:00,17.150000000000034
-0.1,-0.1,989.8,291.1,290.3,0.0,431.1,91.0,11.1,11.3,160.8,0.0,POINT Z (-96.747 32.703 0),2023-01-02 04:56:00,17.150000000000034
-0.1,-0.1,989.8,291.1,290.3,0.0,430.9,90.9,11.1,11.3,160.9,0.0,POINT Z (-96.747 32.7 0),2023-01-02 04:55:00,17.150000000000034
-0.1,-0.1,989.8,291.1,290.3,0.0,430.7,90.9,11.1,11.3,161.0,0.0,POINT Z (-96.747 32.697 0),2023-01-02 04:54:00,17.150000000000034
-0.1,-0.1,989.9,291.1,290.3,0.0,430.5,90.9,11.1,11.3,161.1,0.0,POINT Z (-96.746 32.694 0),2023-01-02 04:53:00,17.150000000000034
-0.1,-0.1,989.9,291.1,290.3,0.0,430.2,90.9,11.1,11.3,161.1,0.0,POINT Z (-96.746 32.691 0),2023-01-02 04:52:00,17.150000000000034
-0.2,-0.2,989.9,291.1,290.3,0.0,430.0,90.8,11.1,11.3,161.2,0.0,POINT Z (-96.746 32.688 0),2023-01-02 04:51:00,17.150000000000034
-0.2,-0.2,989.9,291.1,290.3,0.0,429.7,90.8,11.1,11.3,161.3,0.0,POINT Z (-96.746 32.685 0),2023-01-02 04:50:00,17.150000000000034
-0.2,-0.2,989.9,291.1,290.3,0.0,429.5,90.8,11.1,11.3,161.4,0.0,POINT Z (-96.745 32.682 0),2023-01-02 04:49:00,17.150000000000034
-0.2,-0.2,989.9,291.1,290.3,0.0,429.3,90.8,11.1,11.3,161.5,0.0,POINT Z (-96.745 32.679 0),2023-01-02 04:48:00,17.150000000000034
-0.2,-0.2,989.9,291.1,290.3,0.0,429.0,90.7,11.1,11.3,161.6,0.0,POINT Z (-96.745 32.676 0),2023-01-02 04:47:00,17.150000000000034
-0.2,-0.2,989.9,291.1,290.3,0.0,428.8,90.7,11.1,11.3,161.7,0.0,POINT Z (-96.745 32.673 0),2023-01-02 04:46:00,17.150000000000034
-0.2,-0.2,989.9,291.1,290.3,0.0,428.5,90.7,11.1,11.3,161.7,0.0,POINT Z (-96.744 32.67 0),2023-01-02 04:45:00,17.150000000000034
-0.3,-0.3,989.9,291.1,290.3,0.0,428.3,90.7,11.1,11.3,161.8,0.0,POINT Z (-96.744 32.667 0),2023-01-02 04:44:00,17.150000000000034
-0.3,-0.3,989.9,291.2,290.3,0.0,428.0,90.6,11.1,11.3,161.9,0.0,POINT Z (-96.744 32.664 0),2023-01-02 04:43:00,17.150000000000034
