Timestep,Timestep,Pressure,Potential_Temperature,Temperature,Rainfall,Mixing_Depth,Relative_Humidity,Specific_Humidity,Mixing_Ratio,Terrain_Altitude,Solar_Radiation,geometry,DateTime,Temperature_C
0.0,0.0,989.4,292.7,291.8,0.0,908.4,89.1,12.0,12.2,160.4,5.9,POINT Z (-96.748 32.716 0),2023-01-02 14:00:00,18.650000000000034
-0.0,-0.0,989.4,292.7,291.8,0.0,908.6,89.1,12.0,12.2,160.5,5.9,POINT Z (-96.747 32.712 0),2023-01-02 13:59:00,18.650000000000034
-0.0,-0.0,989.4,292.7,291.8,0.0,907.1,89.1,12.0,12.2,160.6,5.8,POINT Z (-96.746 32.709 0),2023-01-02 13:58:00,18.650000000000034
-0.1,-0.1,989.4,292.7,291.8,0.0,905.6,89.1,12.0,12.2,160.7,5.8,POINT Z (-96.745 32.705 0),2023-01-02 13:57:00,18.650000000000034
-0.1,-0.1,989.4,292.7,291.8,0.0,904.1,89.1,12.0,12.2,160.8,5.7,POINT Z (-96.745 32.702 0),2023-01-02 13:56:00,18.650000000000034
-0.1,-0.1,989.4,292.7,291.8,0.0,902.6,89.1,12.0,12.2,160.8,5.7,POINT Z (-96.744 32.698 0),2023-01-02 13:55:00,18.650000000000034
-0.1,-0.1,989.4,292.7,291.8,0.0,901.1,89.2,12.0,12.2,160.9,5.6,POINT Z (-96.74299999999999 32.695 0),2023-01-02 13:54:00,18.650000000000034
-0.1,-0.1,989.4,292.7,291.8,0.0,899.6,89.2,12.0,12.2,161.0,5.6,POINT Z (-96.742 32.691 0),2023-01-02 13:53:00,18.650000000000034
-0.1,-0.1,989.4,292.7,291.8,0.0,898.1,89.2,12.0,12.2,161.1,5.5,POINT Z (-96.741 32.687 0),2023-01-02 13:52:00,18.650000000000034
-0.2,-0.2,989.4,292.7,291.8,0.0,896.6,89.2,12.0,12.2,161.1,5.5,POINT Z (-96.73999999999999 32.684 0),2023-01-02 13:51:00,18.650000000000034
-0.2,-0.2,989.4,292.7,291.8,0.0,895.2,89.2,12.0,12.2,161.2,5.4,POINT Z (-96.73999999999999 32.68 0),2023-01-02 13:50:00,18.650000000000034
-0.2,-0.2,989.4,292.7,291.8,0.0,893.7,89.2,12.0,12.2,161.3,5.4,POINT Z (-96.739 32.677 0),2023-01-02 13:49:00,18.650000000000034
-0.2,-0.2,989.4,292.6,291.8,0.0,892.2,89.2,12.0,12.2,161.4,5.3,POINT Z (-96.738 32.673 0),2023-01-02 13:48:00,18.650000000000034
-0.2,-0.2,989.4,292.6,291.8,0.0,890.7,89.2,12.0,12.2,161.4,5.3,POINT Z (-96.73699999999999 32.67 0),2023-01-02 13:47:00,18.650000000000034
-0.2,-0.2,989.4,292.6,291.8,0.0,889.2,89.2,12.0,12.2,161.5,5.2,POINT Z (-96.736 32.666 0),2023-01-02 13:46:00,18.650000000000034
-0.2,-0.2,989.4,292.6,291.8,0.0,887.7,89.3,12.0,12.2,161.6,5.2,POINT Z (-96.735 32.663 0),2023-01-02 13:45:00,18.650000000000034
-0.3,-0.3,989.5,292.6,291.8,0.0,886.2,89.3,12.0,12.2,161.7,5.1,POINT Z (-96.735 32.659 0),2023-01-02 13:44:00,18.650000000000034
-0.3,-0.3,989.5,292.6,291.7,0.0,884.8,89.3,12.0,12.2,161.7,5.1,POINT Z (-96.73399999999999 32.656 0),2023-01-02 13:43:00,18.55000000000001
