Timestep,Timestep,Pressure,Potential_Temperature,Temperature,Rainfall,Mixing_Depth,Relative_Humidity,Specific_Humidity,Mixing_Ratio,Terrain_Altitude,Solar_Radiation,geometry,DateTime,Temperature_C
0.0,0.0,982.2,298.7,297.2,0.6,1286.2,70.8,13.4,13.7,160.4,301.7,POINT Z (-96.748 32.716 0),2023-01-02 21:00:00,24.05000000000001
-0.0,-0.0,982.2,298.7,297.2,0.6,1286.1,70.8,13.4,13.7,160.7,301.6,POINT Z (-96.749 32.711 0),2023-01-02 20:59:00,24.05000000000001
-0.0,-0.0,982.2,298.7,297.2,0.6,1285.9,70.9,13.4,13.7,160.9,300.1,POINT Z (-96.751 32.706 0),2023-01-02 20:58:00,24.05000000000001
-0.1,-0.1,982.2,298.7,297.2,0.6,1285.7,71.0,13.4,13.7,161.1,298.6,POINT Z (-96.752 32.701 0),2023-01-02 20:57:00,24.05000000000001
-0.1,-0.1,982.2,298.7,297.2,0.6,1285.6,71.0,13.4,13.7,161.3,297.1,POINT Z (-96.753 32.696 0),2023-01-02 20:56:00,24.05000000000001
-0.1,-0.1,982.3,298.7,297.1,0.6,1285.4,71.1,13.4,13.7,161.5,295.5,POINT Z (-96.755 32.691 0),2023-01-02 20:55:00,23.950000000000045
-0.1,-0.1,982.3,298.7,297.1,0.6,1285.2,71.2,13.4,13.7,161.7,294.0,POINT Z (-96.756 32.686 0),2023-01-02 20:54:00,23.950000000000045
-0.1,-0.1,982.3,298.6,297.1,0.6,1285.1,71.3,13.4,13.7,161.9,292.5,POINT Z (-96.75700000000001 32.681 0),2023-01-02 20:53:00,23.950000000000045
-0.1,-0.1,982.3,298.6,297.1,0.6,1285.0,71.4,13.4,13.7,162.2,291.0,POINT Z (-96.759 32.676 0),2023-01-02 20:52:00,23.950000000000045
-0.2,-0.2,982.3,298.6,297.1,0.6,1284.9,71.4,13.4,13.7,162.4,289.5,POINT Z (-96.76000000000001 32.671 0),2023-01-02 20:51:00,23.950000000000045
-0.2,-0.2,982.4,298.6,297.1,0.6,1284.8,71.5,13.4,13.7,162.6,287.9,POINT Z (-96.761 32.666 0),2023-01-02 20:50:00,23.950000000000045
-0.2,-0.2,982.4,298.6,297.1,0.6,1284.7,71.6,13.4,13.7,162.8,286.4,POINT Z (-96.762 32.661 0),2023-01-02 20:49:00,23.950000000000045
-0.2,-0.2,982.4,298.6,297.1,0.6,1284.6,71.7,13.4,13.7,163.1,284.9,POINT Z (-96.764 32.656 0),2023-01-02 20:48:00,23.950000000000045
-0.2,-0.2,982.4,298.6,297.0,0.6,1284.5,71.7,13.4,13.7,163.3,283.4,POINT Z (-96.765 32.651 0),2023-01-02 20:47:00,23.850000000000023
-0.2,-0.2,982.4,298.5,297.0,0.6,1284.4,71.8,13.4,13.7,163.5,281.8,POINT Z (-96.76600000000001 32.646 0),2023-01-02 20:46:00,23.850000000000023
-0.2,-0.2,982.4,298.5,297.0,0.6,1284.4,71.9,13.4,13.7,163.7,280.3,POINT Z (-96.768 32.64 0),2023-01-02 20:45:00,23.850000000000023
-0.3,-0.3,982.5,298.5,297.0,0.6,1284.3,72.0,13.4,13.7,164.0,278.8,POINT Z (-96.76900000000001 32.635 0),2023-01-02 20:44:00,23.850000000000023
-0.3,-0.3,982.5,298.5,297.0,0.6,1284.3,72.1,13.4,13.7,164.2,277.3,POINT Z (-96.77 32.63 0),2023-01-02 20:43:00,23.850000000000023
-0.3,-0.3,982.5,298.5,297.0,0.6,1284.3,72.1,13.4,13.7,164.4,275.7,POINT Z (-96.771 32.625 0),2023-01-02 20:42:00,23.850000000000023
-0.3,-0.3,982.5,298.5,297.0,0.6,1284.3,72.2,13.4,13.7,164.7,274.2,POINT Z (-96.77200000000001 32.62 0),2023-01-02 20:41:00,23.850000000000023
-0.3,-0.3,982.5,298.5,297.0,0.6,1284.3,72.3,13.4,13.7,164.9,272.7,POINT Z (-96.774 32.615 0),2023-01-02 20:40:00,23.850000000000023
-0.3,-0.3,982.6,298.4,296.9,0.6,1284.3,72.4,13.4,13.7,165.1,271.2,POINT Z (-96.77500000000001 32.61 0),2023-01-02 20:39:00,23.75
-0.4,-0.4,982.6,298.4,296.9,0.6,1284.3,72.4,13.5,13.8,165.4,269.6,POINT Z (-96.776 32.605 0),2023-01-02 20:38:00,23.75
-0.4,-0.4,982.6,298.4,296.9,0.6,1284.4,72.5,13.5,13.8,165.6,268.1,POINT Z (-96.777 32.6 0),2023-01-02 20:37:00,23.75
-0.4,-0.4,982.6,298.4,296.9,0.6,1284.4,72.6,13.5,13.8,165.8,266.6,POINT Z (-96.77800000000001 32.595 0),2023-01-02 20:36:00,23.75
-0.4,-0.4,982.6,298.4,296.9,0.6,1284.5,72.7,13.5,13.8,166.1,265.1,POINT Z (-96.78 32.59 0),2023-01-02 20:35:00,23.75
-0.4,-0.4,982.7,298.4,296.9,0.6,1284.6,72.7,13.5,13.8,166.3,263.5,POINT Z (-96.78100000000001 32.585 0),2023-01-02 20:34:00,23.75
-0.4,-0.4,982.7,298.4,296.9,0.6,1284.6,72.8,13.5,13.8,166.6,262.0,POINT Z (-96.782 32.58 0),2023-01-02 20:33:00,23.75
-0.5,-0.5,982.7,298.4,296.9,0.6,1284.7,72.9,13.5,13.8,166.8,260.5,POINT Z (-96.783 32.575 0),2023-01-02 20:32:00,23.75
-0.5,-0.5,982.7,298.3,296.9,0.5,1284.9,73.0,13.5,13.8,167.1,259.0,POINT Z (-96.78400000000001 32.57 0),2023-01-02 20:31:00,23.75
-0.5,-0.5,982.7,298.3,296.8,0.5,1285.0,73.0,13.5,13.8,167.3,257.4,POINT Z (-96.785 32.565 0),2023-01-02 20:30:00,23.650000000000034
-0.5,-0.5,982.7,298.3,296.8,0.5,1285.1,73.1,13.5,13.8,167.6,255.9,POINT Z (-96.786 32.56 0),2023-01-02 20:29:00,23.650000000000034
