Timestep,Timestep,Pressure,Potential_Temperature,Temperature,Rainfall,Mixing_Depth,Relative_Humidity,Specific_Humidity,Mixing_Ratio,Terrain_Altitude,Solar_Radiation,geometry,DateTime,Temperature_C
0.0,0.0,983.5,297.7,296.3,0.4,1283.0,75.0,13.4,13.7,160.4,215.4,POINT Z (-96.748 32.716 0),2023-01-02 20:00:00,23.150000000000034
-0.0,-0.0,983.5,297.7,296.3,0.4,1283.1,75.0,13.4,13.7,160.6,215.3,POINT Z (-96.749 32.711 0),2023-01-02 19:59:00,23.150000000000034
-0.0,-0.0,983.5,297.7,296.3,0.4,1283.2,75.1,13.4,13.7,160.8,213.8,POINT Z (-96.749 32.706 0),2023-01-02 19:58:00,23.150000000000034
-0.1,-0.1,983.5,297.7,296.3,0.4,1283.3,75.2,13.4,13.7,161.0,212.3,POINT Z (-96.75 32.701 0),2023-01-02 19:57:00,23.150000000000034
-0.1,-0.1,983.6,297.7,296.3,0.4,1283.4,75.3,13.4,13.7,161.2,210.8,POINT Z (-96.751 32.696 0),2023-01-02 19:56:00,23.150000000000034
-0.1,-0.1,983.6,297.7,296.3,0.4,1283.5,75.3,13.4,13.7,161.3,209.3,POINT Z (-96.751 32.691 0),2023-01-02 19:55:00,23.150000000000034
-0.1,-0.1,983.6,297.7,296.3,0.4,1283.6,75.4,13.4,13.7,161.5,207.8,POINT Z (-96.752 32.687 0),2023-01-02 19:54:00,23.150000000000034
-0.1,-0.1,983.6,297.7,296.3,0.4,1283.7,75.5,13.4,13.7,161.7,206.3,POINT Z (-96.753 32.682 0),2023-01-02 19:53:00,23.150000000000034
-0.1,-0.1,983.7,297.6,296.2,0.4,1283.8,75.6,13.4,13.7,161.9,204.8,POINT Z (-96.753 32.677 0),2023-01-02 19:52:00,23.05000000000001
-0.2,-0.2,983.7,297.6,296.2,0.4,1284.0,75.6,13.4,13.7,162.1,203.3,POINT Z (-96.754 32.672 0),2023-01-02 19:51:00,23.05000000000001
-0.2,-0.2,983.7,297.6,296.2,0.4,1284.1,75.7,13.5,13.7,162.3,201.8,POINT Z (-96.754 32.667 0),2023-01-02 19:50:00,23.05000000000001
-0.2,-0.2,983.7,297.6,296.2,0.4,1284.3,75.8,13.5,13.8,162.4,200.3,POINT Z (-96.755 32.662 0),2023-01-02 19:49:00,23.05000000000001
-0.2,-0.2,983.8,297.6,296.2,0.4,1284.5,75.8,13.5,13.8,162.6,198.8,POINT Z (-96.756 32.658 0),2023-01-02 19:48:00,23.05000000000001
-0.2,-0.2,983.8,297.6,296.2,0.4,1284.7,75.9,13.5,13.8,162.8,197.3,POINT Z (-96.756 32.653 0),2023-01-02 19:47:00,23.05000000000001
-0.2,-0.2,983.8,297.6,296.2,0.4,1284.9,76.0,13.5,13.8,163.0,195.8,POINT Z (-96.75700000000001 32.648 0),2023-01-02 19:46:00,23.05000000000001
-0.2,-0.2,983.8,297.6,296.2,0.4,1285.1,76.1,13.5,13.8,163.2,194.3,POINT Z (-96.75700000000001 32.643 0),2023-01-02 19:45:00,23.05000000000001
-0.3,-0.3,983.9,297.5,296.2,0.4,1285.4,76.1,13.5,13.8,163.4,192.9,POINT Z (-96.758 32.638 0),2023-01-02 19:44:00,23.05000000000001
-0.3,-0.3,983.9,297.5,296.2,0.4,1285.6,76.2,13.5,13.8,163.6,191.4,POINT Z (-96.758 32.633 0),2023-01-02 19:43:00,23.05000000000001
-0.3,-0.3,983.9,297.5,296.1,0.4,1285.9,76.3,13.5,13.8,163.7,189.9,POINT Z (-96.759 32.628 0),2023-01-02 19:42:00,22.950000000000045
-0.3,-0.3,983.9,297.5,296.1,0.4,1286.2,76.4,13.5,13.8,163.9,188.4,POINT Z (-96.759 32.624 0),2023-01-02 19:41:00,22.950000000000045
-0.3,-0.3,984.0,297.5,296.1,0.4,1286.5,76.4,13.5,13.8,164.1,186.9,POINT Z (-96.76000000000001 32.619 0),2023-01-02 19:40:00,22.950000000000045
-0.3,-0.3,984.0,297.5,296.1,0.4,1286.8,76.5,13.5,13.8,164.3,185.5,POINT Z (-96.76000000000001 32.614 0),2023-01-02 19:39:00,22.950000000000045
-0.4,-0.4,984.0,297.5,296.1,0.4,1287.1,76.6,13.5,13.8,164.5,184.0,POINT Z (-96.761 32.609 0),2023-01-02 19:38:00,22.950000000000045
-0.4,-0.4,984.0,297.5,296.1,0.4,1287.4,76.6,13.5,13.8,164.7,182.5,POINT Z (-96.761 32.604 0),2023-01-02 19:37:00,22.950000000000045
-0.4,-0.4,984.1,297.5,296.1,0.3,1287.8,76.7,13.5,13.8,164.9,181.0,POINT Z (-96.762 32.599 0),2023-01-02 19:36:00,22.950000000000045
-0.4,-0.4,984.1,297.5,296.1,0.3,1288.1,76.8,13.5,13.8,165.0,179.6,POINT Z (-96.762 32.594 0),2023-01-02 19:35:00,22.950000000000045
-0.4,-0.4,984.1,297.4,296.1,0.3,1288.5,76.8,13.5,13.8,165.2,178.1,POINT Z (-96.76300000000001 32.589 0),2023-01-02 19:34:00,22.950000000000045
-0.4,-0.4,984.1,297.4,296.1,0.3,1288.9,76.9,13.5,13.8,165.4,176.6,POINT Z (-96.76300000000001 32.585 0),2023-01-02 19:33:00,22.950000000000045
-0.5,-0.5,984.1,297.4,296.1,0.3,1289.3,77.0,13.5,13.8,165.6,175.2,POINT Z (-96.764 32.58 0),2023-01-02 19:32:00,22.950000000000045
-0.5,-0.5,984.2,297.4,296.1,0.3,1289.7,77.0,13.6,13.9,165.8,173.7,POINT Z (-96.764 32.575 0),2023-01-02 19:31:00,22.950000000000045
-0.5,-0.5,984.2,297.4,296.1,0.3,1290.1,77.1,13.6,13.9,166.0,172.3,POINT Z (-96.765 32.57 0),2023-01-02 19:30:00,22.950000000000045
-0.5,-0.5,984.2,297.4,296.0,0.3,1290.6,77.2,13.6,13.9,166.2,170.8,POINT Z (-96.765 32.565 0),2023-01-02 19:29:00,22.850000000000023
-0.5,-0.5,984.2,297.4,296.0,0.3,1291.0,77.3,13.6,13.9,166.4,169.3,POINT Z (-96.76600000000001 32.56 0),2023-01-02 19:28:00,22.850000000000023
-0.6,-0.6,984.3,297.4,296.0,0.3,1291.5,77.3,13.6,13.9,166.6,167.9,POINT Z (-96.76600000000001 32.555 0),2023-01-02 19:27:00,22.850000000000023
-0.6,-0.6,984.3,297.4,296.0,0.3,1292.0,77.4,13.6,13.9,166.7,166.4,POINT Z (-96.76600000000001 32.551 0),2023-01-02 19:26:00,22.850000000000023
-0.6,-0.6,984.3,297.4,296.0,0.3,1292.5,77.5,13.6,13.9,166.9,165.0,POINT Z (-96.767 32.546 0),2023-01-02 19:25:00,22.850000000000023
-0.6,-0.6,984.3,297.4,296.0,0.3,1293.0,77.5,13.6,13.9,167.1,163.6,POINT Z (-96.767 32.541 0),2023-01-02 19:24:00,22.850000000000023
-0.6,-0.6,984.4,297.4,296.0,0.3,1293.5,77.6,13.6,13.9,167.3,162.1,POINT Z (-96.767 32.536 0),2023-01-02 19:23:00,22.850000000000023
-0.6,-0.6,984.4,297.3,296.0,0.3,1294.0,77.7,13.6,13.9,167.5,160.7,POINT Z (-96.768 32.531 0),2023-01-02 19:22:00,22.850000000000023
-0.6,-0.6,984.4,297.3,296.0,0.3,1294.6,77.7,13.6,13.9,167.7,159.2,POINT Z (-96.768 32.526 0),2023-01-02 19:21:00,22.850000000000023
-0.7,-0.7,984.4,297.3,296.0,0.3,1295.2,77.8,13.6,13.9,167.9,157.8,POINT Z (-96.76900000000001 32.521 0),2023-01-02 19:20:00,22.850000000000023
-0.7,-0.7,984.5,297.3,296.0,0.3,1295.7,77.9,13.6,13.9,168.1,156.4,POINT Z (-96.76900000000001 32.516 0),2023-01-02 19:19:00,22.850000000000023
-0.7,-0.7,984.5,297.3,296.0,0.3,1296.3,77.9,13.6,13.9,168.3,154.9,POINT Z (-96.76900000000001 32.512 0),2023-01-02 19:18:00,22.850000000000023
-0.7,-0.7,984.5,297.3,296.0,0.3,1296.9,78.0,13.6,13.9,168.4,153.5,POINT Z (-96.77 32.507 0),2023-01-02 19:17:00,22.850000000000023
-0.7,-0.7,984.5,297.3,296.0,0.3,1297.6,78.1,13.7,14.0,168.6,152.1,POINT Z (-96.77 32.502 0),2023-01-02 19:16:00,22.850000000000023
-0.8,-0.8,984.6,297.3,296.0,0.3,1298.2,78.1,13.7,14.0,168.8,150.7,POINT Z (-96.77 32.497 0),2023-01-02 19:15:00,22.850000000000023
-0.8,-0.8,984.6,297.3,296.0,0.2,1298.8,78.2,13.7,14.0,169.0,149.2,POINT Z (-96.77 32.492 0),2023-01-02 19:14:00,22.850000000000023
-0.8,-0.8,984.6,297.3,296.0,0.2,1299.5,78.2,13.7,14.0,169.2,147.8,POINT Z (-96.771 32.487 0),2023-01-02 19:13:00,22.850000000000023
-0.8,-0.8,984.7,297.3,296.0,0.2,1300.2,78.3,13.7,14.0,169.4,146.4,POINT Z (-96.771 32.482 0),2023-01-02 19:12:00,22.850000000000023
-0.8,-0.8,984.7,297.3,296.0,0.2,1300.9,78.4,13.7,14.0,169.6,145.0,POINT Z (-96.771 32.477 0),2023-01-02 19:11:00,22.850000000000023
-0.8,-0.8,984.7,297.3,296.0,0.2,1301.6,78.4,13.7,14.0,169.8,143.6,POINT Z (-96.77200000000001 32.473 0),2023-01-02 19:10:00,22.850000000000023
-0.9,-0.9,984.7,297.3,295.9,0.2,1302.3,78.5,13.7,14.0,169.9,142.2,POINT Z (-96.77200000000001 32.468 0),2023-01-02 19:09:00,22.75
-0.9,-0.9,984.8,297.2,295.9,0.2,1303.0,78.6,13.7,14.0,170.1,140.8,POINT Z (-96.77200000000001 32.463 0),2023-01-02 19:08:00,22.75
